response_option_left_location,accuracyCriterion,response_option_right_location,stimulus1_location,seconds,percentCorrect,end_message,image_stimulus1_location,speed,accuracy_feedback_location,moving_response_options,rule_A,image_stimulus2_location,rule_B,press_message,intro_message,aim,response_option_B,response_option_A,latencyCriterion,stimulus2_location,n_pairs_test_blocks,max_pairs_practice_blocks,accuracy,trialType,stimulus1_category,stimulus2_category,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,practice_blocks.thisRepN,practice_blocks.thisTrialN,practice_blocks.thisN,practice_blocks.thisIndex,practice_Afirst.thisRepN,practice_Afirst.thisTrialN,practice_Afirst.thisN,practice_Afirst.thisIndex,practice_trials_Afirst.thisRepN,practice_trials_Afirst.thisTrialN,practice_trials_Afirst.thisN,practice_trials_Afirst.thisIndex,practice_trials_B.thisRepN,practice_trials_B.thisTrialN,practice_trials_B.thisN,practice_trials_B.thisIndex,practice_Asecond.thisRepN,practice_Asecond.thisTrialN,practice_Asecond.thisN,practice_Asecond.thisIndex,test_blocks.thisRepN,test_blocks.thisTrialN,test_blocks.thisN,test_blocks.thisIndex,stimulus1,stimulus2,img_stimulus1,img_stimulus2,response_option_left,response_option_right,required_response_A.keys,required_response_A.corr,required_response_A.rt,feedback_response_A.keys,feedback_response_A.corr,feedback_response_A.rt,required_response_B.keys,required_response_B.corr,required_response_B.rt,feedback_response_B.keys,feedback_response_B.corr,feedback_response_B.rt,participant,UseMonkey,gender,age,frameRate,expName,date,StartingBlock,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,2,0,2,0,,,,,,,,,7,0,28,2,,,,,,,,,maggot,pretty,blank.png,blank.png,Different,Similar,,,,,,,i,1,0.101418972015,e,1,0.101094007492,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,2,0,2,0,,,,,,,,,7,1,29,3,,,,,,,,,spider,hostile,blank.png,blank.png,Different,Similar,,,,,,,e,1,0.101438999176,i,1,0.101339817047,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,2,0,2,0,,,,,,,,,7,2,30,1,,,,,,,,,daisy,hateful,blank.png,blank.png,Different,Similar,,,,,,,i,1,0.101438999176,e,1,0.101251125336,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,2,0,2,0,,,,,,,,,7,3,31,0,,,,,,,,,rose,happy,blank.png,blank.png,Different,Similar,,,,,,,e,1,0.101795911789,i,1,0.10169005394,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,wasp,hostile,blank.png,blank.png,Different,Similar,i,1,0.100720882416,e,1,0.100421905518,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,daisy,good,blank.png,blank.png,Different,Similar,i,1,0.102103948593,e,1,0.101932048798,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,3,0,3,0,0,0,0,0,0,2,2,1,,,,,,,,,,,,,rose,hateful,blank.png,blank.png,Different,Similar,e,1,0.101727962494,i,1,0.1016061306,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,2,,,,,,,,,,,,,wasp,good,blank.png,blank.png,Different,Similar,e,1,0.100920915604,i,1,0.100675106049,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,3,0,3,0,0,0,0,0,1,0,4,2,,,,,,,,,,,,,maggot,pretty,blank.png,blank.png,Different,Similar,e,1,0.101391077042,i,1,0.100967884064,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,3,0,3,0,0,0,0,0,1,1,5,1,,,,,,,,,,,,,lilly,pain,blank.png,blank.png,Different,Similar,e,1,0.101519107819,i,1,0.101204872131,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,3,0,3,0,0,0,0,0,1,2,6,3,,,,,,,,,,,,,spider,pain,blank.png,blank.png,Different,Similar,i,1,0.101414203644,e,1,0.10129404068,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,3,0,3,0,0,0,0,0,1,3,7,0,,,,,,,,,,,,,rose,friendly,blank.png,blank.png,Different,Similar,i,1,0.101968050003,e,1,0.101826190948,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,3,0,3,0,0,0,0,0,2,0,8,3,,,,,,,,,,,,,maggot,hostile,blank.png,blank.png,Different,Similar,i,1,0.101502895355,e,1,0.101334095001,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,3,0,3,0,0,0,0,0,2,1,9,1,,,,,,,,,,,,,daffodil,mean,blank.png,blank.png,Different,Similar,e,1,0.101927995682,i,1,0.101861953735,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,3,0,3,0,0,0,0,0,2,2,10,0,,,,,,,,,,,,,lilly,pretty,blank.png,blank.png,Different,Similar,i,1,0.101790904999,e,1,0.101696968079,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,3,0,3,0,0,0,0,0,2,3,11,2,,,,,,,,,,,,,wasp,friendly,blank.png,blank.png,Different,Similar,e,1,0.1015188694,i,1,0.101307153702,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,3,0,3,0,0,0,0,0,3,0,12,0,,,,,,,,,,,,,lilly,good,blank.png,blank.png,Different,Similar,i,1,0.101659059525,e,1,0.101509809494,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,3,0,3,0,0,0,0,0,3,1,13,2,,,,,,,,,,,,,spider,friendly,blank.png,blank.png,Different,Similar,e,1,0.101493835449,i,1,0.101291894913,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,3,0,3,0,0,0,0,0,3,2,14,1,,,,,,,,,,,,,daisy,hateful,blank.png,blank.png,Different,Similar,e,1,0.10135602951,i,1,0.101253986359,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,3,0,3,0,0,0,0,0,3,3,15,3,,,,,,,,,,,,,bee,mean,blank.png,blank.png,Different,Similar,i,1,0.101440191269,e,1,0.10120511055,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,3,0,3,0,0,0,0,0,4,0,16,1,,,,,,,,,,,,,rose,hateful,blank.png,blank.png,Different,Similar,e,1,0.100839138031,i,1,0.100520133972,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,3,0,3,0,0,0,0,0,4,1,17,2,,,,,,,,,,,,,bee,happy,blank.png,blank.png,Different,Similar,e,1,0.100954055786,i,1,0.100713014603,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,3,0,3,0,0,0,0,0,4,2,18,3,,,,,,,,,,,,,bee,hostile,blank.png,blank.png,Different,Similar,i,1,0.100775957108,e,1,0.100582838058,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,3,0,3,0,0,0,0,0,4,3,19,0,,,,,,,,,,,,,daisy,pretty,blank.png,blank.png,Different,Similar,i,1,0.101686000824,e,1,0.101494073868,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,1,a,c,0,0,0,0,3,0,3,0,0,0,0,0,5,0,20,0,,,,,,,,,,,,,lilly,happy,blank.png,blank.png,Different,Similar,i,1,0.101583003998,e,1,0.101297855377,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,2,a,d,0,0,0,0,3,0,3,0,0,0,0,0,5,1,21,1,,,,,,,,,,,,,daffodil,mean,blank.png,blank.png,Different,Similar,e,1,0.101786136627,i,1,0.101673841476,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,3,b,c,0,0,0,0,3,0,3,0,0,0,0,0,5,2,22,2,,,,,,,,,,,,,wasp,pretty,blank.png,blank.png,Different,Similar,e,1,0.101433038712,i,1,0.101143121719,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
"[-0.3, -0.6]",20,"[0.3, -0.6]","[0, 0.2]",seconds,percent correct,End of task.,"[0, 0.3]",Speed:,"[0, -0.7]",False,"Respond AS IF flowers are positive and insects are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue","[0, -0.3]","Respond AS IF insects are positive and flowers are negative

Go as quickly as you can while being accurate

Press 'e' or 'i' to continue",Press 'e' or 'i' to continue,"This task will present you with pairs of words. 

You will be given rules on how to respond to them. 

Go as quickly as you can while being accurate.

Place your fingers on the 'e' and 'i' keys. 
Press either one to continue.",Aim for >80% and <2 seconds,Similar,Different,2,"[0, -0.2]",3,4,Accuracy:,4,b,d,0,0,0,0,3,0,3,0,0,0,0,0,5,3,23,3,,,,,,,,,,,,,maggot,hateful,blank.png,blank.png,Different,Similar,i,1,0.100487947464,e,1,0.100192070007,,,,,,,1,y,m,28,59.7350712311,IRAP,2016_May_05_1925,a,
